ano,epiweek,territory_name,casos,situation_name,value
2009,27,Rio Grande do Norte,5,Dado estável. Sujeito a pequenas alterações.,5 (0.8 % do país)
2009,27,Rio Grande do Sul,117,Dado estável. Sujeito a pequenas alterações.,117 (19.3 % do país)
2009,27,Rio de Janeiro,100,Dado estável. Sujeito a pequenas alterações.,100 (16.5 % do país)
2009,27,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,Roraima,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,Santa Catarina,25,Dado estável. Sujeito a pequenas alterações.,25 (4.1 % do país)
2009,27,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,27,São Paulo,167,Dado estável. Sujeito a pequenas alterações.,167 (27.6 % do país)
2009,27,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,28,Acre,4,Dado estável. Sujeito a pequenas alterações.,4 (0.2 % do país)
2009,28,Alagoas,2,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2009,28,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,28,Amazonas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,28,Bahia,6,Dado estável. Sujeito a pequenas alterações.,6 (0.4 % do país)
2009,28,Ceará,4,Dado estável. Sujeito a pequenas alterações.,4 (0.2 % do país)
2009,28,Distrito Federal,5,Dado estável. Sujeito a pequenas alterações.,5 (0.3 % do país)
2009,28,Espírito Santo,7,Dado estável. Sujeito a pequenas alterações.,7 (0.4 % do país)
2009,28,Goiás,3,Dado estável. Sujeito a pequenas alterações.,3 (0.2 % do país)
2009,28,Maranhão,10,Dado estável. Sujeito a pequenas alterações.,10 (0.6 % do país)
2009,28,Mato Grosso,4,Dado estável. Sujeito a pequenas alterações.,4 (0.2 % do país)
2009,28,Mato Grosso do Sul,15,Dado estável. Sujeito a pequenas alterações.,15 (0.9 % do país)
2009,28,Minas Gerais,66,Dado estável. Sujeito a pequenas alterações.,66 (3.9 % do país)
2009,28,Paraná,345,Dado estável. Sujeito a pequenas alterações.,345 (20.2 % do país)
2009,28,Paraíba,1,Dado estável. Sujeito a pequenas alterações.,1 (0.1 % do país)
2009,28,Pará,13,Dado estável. Sujeito a pequenas alterações.,13 (0.8 % do país)
2009,28,Pernambuco,5,Dado estável. Sujeito a pequenas alterações.,5 (0.3 % do país)
2009,28,Piauí,2,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2009,28,Rio Grande do Norte,6,Dado estável. Sujeito a pequenas alterações.,6 (0.4 % do país)
2009,28,Rio Grande do Sul,314,Dado estável. Sujeito a pequenas alterações.,314 (18.4 % do país)
2009,28,Rio de Janeiro,286,Dado estável. Sujeito a pequenas alterações.,286 (16.7 % do país)
2009,28,Rondônia,0,Dado estável. Sujeito a pequenas alterações.,0
2009,28,Roraima,1,Dado estável. Sujeito a pequenas alterações.,1 (0.1 % do país)
2009,28,Santa Catarina,91,Dado estável. Sujeito a pequenas alterações.,91 (5.3 % do país)
2009,28,Sergipe,0,Dado estável. Sujeito a pequenas alterações.,0
2009,28,São Paulo,518,Dado estável. Sujeito a pequenas alterações.,518 (30.3 % do país)
2009,28,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.1 % do país)
2009,29,Acre,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,29,Alagoas,7,Dado estável. Sujeito a pequenas alterações.,7 (0.2 % do país)
2009,29,Amapá,0,Dado estável. Sujeito a pequenas alterações.,0
2009,29,Amazonas,3,Dado estável. Sujeito a pequenas alterações.,3 (0.1 % do país)
2009,29,Bahia,24,Dado estável. Sujeito a pequenas alterações.,24 (0.7 % do país)
2009,29,Ceará,10,Dado estável. Sujeito a pequenas alterações.,10 (0.3 % do país)
2009,29,Distrito Federal,13,Dado estável. Sujeito a pequenas alterações.,13 (0.4 % do país)
2009,29,Espírito Santo,15,Dado estável. Sujeito a pequenas alterações.,15 (0.4 % do país)
2009,29,Goiás,7,Dado estável. Sujeito a pequenas alterações.,7 (0.2 % do país)
2009,29,Maranhão,7,Dado estável. Sujeito a pequenas alterações.,7 (0.2 % do país)
2009,29,Mato Grosso,14,Dado estável. Sujeito a pequenas alterações.,14 (0.4 % do país)
2009,29,Mato Grosso do Sul,24,Dado estável. Sujeito a pequenas alterações.,24 (0.7 % do país)
2009,29,Minas Gerais,133,Dado estável. Sujeito a pequenas alterações.,133 (3.7 % do país)
2009,29,Paraná,829,Dado estável. Sujeito a pequenas alterações.,829 (22.9 % do país)
2009,29,Paraíba,6,Dado estável. Sujeito a pequenas alterações.,6 (0.2 % do país)
2009,29,Pará,12,Dado estável. Sujeito a pequenas alterações.,12 (0.3 % do país)
2009,29,Pernambuco,18,Dado estável. Sujeito a pequenas alterações.,18 (0.5 % do país)
2009,29,Piauí,0,Dado estável. Sujeito a pequenas alterações.,0
2009,29,Rio Grande do Norte,11,Dado estável. Sujeito a pequenas alterações.,11 (0.3 % do país)
2009,29,Rio Grande do Sul,562,Dado estável. Sujeito a pequenas alterações.,562 (15.5 % do país)
2009,29,Rio de Janeiro,612,Dado estável. Sujeito a pequenas alterações.,612 (16.9 % do país)
2009,29,Rondônia,2,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2009,29,Roraima,7,Dado estável. Sujeito a pequenas alterações.,7 (0.2 % do país)
2009,29,Santa Catarina,202,Dado estável. Sujeito a pequenas alterações.,202 (5.6 % do país)
2009,29,Sergipe,2,Dado estável. Sujeito a pequenas alterações.,2 (0.1 % do país)
2009,29,São Paulo,1098,Dado estável. Sujeito a pequenas alterações.,1098 (30.3 % do país)
2009,29,Tocantins,0,Dado estável. Sujeito a pequenas alterações.,0
2009,30,Acre,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,30,Alagoas,0,Dado estável. Sujeito a pequenas alterações.,0
2009,30,Amapá,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,30,Amazonas,11,Dado estável. Sujeito a pequenas alterações.,11 (0.2 % do país)
2009,30,Bahia,32,Dado estável. Sujeito a pequenas alterações.,32 (0.5 % do país)
2009,30,Ceará,18,Dado estável. Sujeito a pequenas alterações.,18 (0.3 % do país)
2009,30,Distrito Federal,34,Dado estável. Sujeito a pequenas alterações.,34 (0.5 % do país)
2009,30,Espírito Santo,42,Dado estável. Sujeito a pequenas alterações.,42 (0.6 % do país)
2009,30,Goiás,12,Dado estável. Sujeito a pequenas alterações.,12 (0.2 % do país)
2009,30,Maranhão,14,Dado estável. Sujeito a pequenas alterações.,14 (0.2 % do país)
2009,30,Mato Grosso,13,Dado estável. Sujeito a pequenas alterações.,13 (0.2 % do país)
2009,30,Mato Grosso do Sul,37,Dado estável. Sujeito a pequenas alterações.,37 (0.5 % do país)
2009,30,Minas Gerais,264,Dado estável. Sujeito a pequenas alterações.,264 (3.7 % do país)
2009,30,Paraná,2698,Dado estável. Sujeito a pequenas alterações.,2698 (38.1 % do país)
2009,30,Paraíba,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,30,Pará,23,Dado estável. Sujeito a pequenas alterações.,23 (0.3 % do país)
2009,30,Pernambuco,37,Dado estável. Sujeito a pequenas alterações.,37 (0.5 % do país)
2009,30,Piauí,3,Dado estável. Sujeito a pequenas alterações.,3 (0.0 % do país)
2009,30,Rio Grande do Norte,12,Dado estável. Sujeito a pequenas alterações.,12 (0.2 % do país)
2009,30,Rio Grande do Sul,764,Dado estável. Sujeito a pequenas alterações.,764 (10.8 % do país)
2009,30,Rio de Janeiro,901,Dado estável. Sujeito a pequenas alterações.,901 (12.7 % do país)
2009,30,Rondônia,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,30,Roraima,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,30,Santa Catarina,405,Dado estável. Sujeito a pequenas alterações.,405 (5.7 % do país)
2009,30,Sergipe,3,Dado estável. Sujeito a pequenas alterações.,3 (0.0 % do país)
2009,30,São Paulo,1731,Dado estável. Sujeito a pequenas alterações.,1731 (24.5 % do país)
2009,30,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,31,Acre,7,Dado estável. Sujeito a pequenas alterações.,7 (0.1 % do país)
2009,31,Alagoas,9,Dado estável. Sujeito a pequenas alterações.,9 (0.1 % do país)
2009,31,Amapá,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,31,Amazonas,12,Dado estável. Sujeito a pequenas alterações.,12 (0.1 % do país)
2009,31,Bahia,59,Dado estável. Sujeito a pequenas alterações.,59 (0.5 % do país)
2009,31,Ceará,27,Dado estável. Sujeito a pequenas alterações.,27 (0.2 % do país)
2009,31,Distrito Federal,131,Dado estável. Sujeito a pequenas alterações.,131 (1.2 % do país)
2009,31,Espírito Santo,79,Dado estável. Sujeito a pequenas alterações.,79 (0.7 % do país)
2009,31,Goiás,23,Dado estável. Sujeito a pequenas alterações.,23 (0.2 % do país)
2009,31,Maranhão,11,Dado estável. Sujeito a pequenas alterações.,11 (0.1 % do país)
2009,31,Mato Grosso,43,Dado estável. Sujeito a pequenas alterações.,43 (0.4 % do país)
2009,31,Mato Grosso do Sul,72,Dado estável. Sujeito a pequenas alterações.,72 (0.6 % do país)
2009,31,Minas Gerais,385,Dado estável. Sujeito a pequenas alterações.,385 (3.4 % do país)
2009,31,Paraná,5092,Dado estável. Sujeito a pequenas alterações.,5092 (45.5 % do país)
2009,31,Paraíba,15,Dado estável. Sujeito a pequenas alterações.,15 (0.1 % do país)
2009,31,Pará,35,Dado estável. Sujeito a pequenas alterações.,35 (0.3 % do país)
2009,31,Pernambuco,43,Dado estável. Sujeito a pequenas alterações.,43 (0.4 % do país)
2009,31,Piauí,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,31,Rio Grande do Norte,28,Dado estável. Sujeito a pequenas alterações.,28 (0.3 % do país)
2009,31,Rio Grande do Sul,695,Dado estável. Sujeito a pequenas alterações.,695 (6.2 % do país)
2009,31,Rio de Janeiro,976,Dado estável. Sujeito a pequenas alterações.,976 (8.7 % do país)
2009,31,Rondônia,10,Dado estável. Sujeito a pequenas alterações.,10 (0.1 % do país)
2009,31,Roraima,8,Dado estável. Sujeito a pequenas alterações.,8 (0.1 % do país)
2009,31,Santa Catarina,865,Dado estável. Sujeito a pequenas alterações.,865 (7.7 % do país)
2009,31,Sergipe,4,Dado estável. Sujeito a pequenas alterações.,4 (0.0 % do país)
2009,31,São Paulo,2549,Dado estável. Sujeito a pequenas alterações.,2549 (22.8 % do país)
2009,31,Tocantins,5,Dado estável. Sujeito a pequenas alterações.,5 (0.0 % do país)
2009,32,Acre,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,32,Alagoas,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,32,Amapá,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,32,Amazonas,19,Dado estável. Sujeito a pequenas alterações.,19 (0.2 % do país)
2009,32,Bahia,70,Dado estável. Sujeito a pequenas alterações.,70 (0.7 % do país)
2009,32,Ceará,26,Dado estável. Sujeito a pequenas alterações.,26 (0.2 % do país)
2009,32,Distrito Federal,169,Dado estável. Sujeito a pequenas alterações.,169 (1.6 % do país)
2009,32,Espírito Santo,79,Dado estável. Sujeito a pequenas alterações.,79 (0.7 % do país)
2009,32,Goiás,34,Dado estável. Sujeito a pequenas alterações.,34 (0.3 % do país)
2009,32,Maranhão,13,Dado estável. Sujeito a pequenas alterações.,13 (0.1 % do país)
2009,32,Mato Grosso,35,Dado estável. Sujeito a pequenas alterações.,35 (0.3 % do país)
2009,32,Mato Grosso do Sul,55,Dado estável. Sujeito a pequenas alterações.,55 (0.5 % do país)
2009,32,Minas Gerais,544,Dado estável. Sujeito a pequenas alterações.,544 (5.1 % do país)
2009,32,Paraná,4716,Dado estável. Sujeito a pequenas alterações.,4716 (44.5 % do país)
2009,32,Paraíba,23,Dado estável. Sujeito a pequenas alterações.,23 (0.2 % do país)
2009,32,Pará,66,Dado estável. Sujeito a pequenas alterações.,66 (0.6 % do país)
2009,32,Pernambuco,78,Dado estável. Sujeito a pequenas alterações.,78 (0.7 % do país)
2009,32,Piauí,3,Dado estável. Sujeito a pequenas alterações.,3 (0.0 % do país)
2009,32,Rio Grande do Norte,25,Dado estável. Sujeito a pequenas alterações.,25 (0.2 % do país)
2009,32,Rio Grande do Sul,584,Dado estável. Sujeito a pequenas alterações.,584 (5.5 % do país)
2009,32,Rio de Janeiro,743,Dado estável. Sujeito a pequenas alterações.,743 (7.0 % do país)
2009,32,Rondônia,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,32,Roraima,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,32,Santa Catarina,1101,Dado estável. Sujeito a pequenas alterações.,1101 (10.4 % do país)
2009,32,Sergipe,4,Dado estável. Sujeito a pequenas alterações.,4 (0.0 % do país)
2009,32,São Paulo,2188,Dado estável. Sujeito a pequenas alterações.,2188 (20.6 % do país)
2009,32,Tocantins,5,Dado estável. Sujeito a pequenas alterações.,5 (0.0 % do país)
2009,33,Acre,7,Dado estável. Sujeito a pequenas alterações.,7 (0.1 % do país)
2009,33,Alagoas,7,Dado estável. Sujeito a pequenas alterações.,7 (0.1 % do país)
2009,33,Amapá,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,33,Amazonas,35,Dado estável. Sujeito a pequenas alterações.,35 (0.5 % do país)
2009,33,Bahia,54,Dado estável. Sujeito a pequenas alterações.,54 (0.7 % do país)
2009,33,Ceará,18,Dado estável. Sujeito a pequenas alterações.,18 (0.2 % do país)
2009,33,Distrito Federal,97,Dado estável. Sujeito a pequenas alterações.,97 (1.3 % do país)
2009,33,Espírito Santo,63,Dado estável. Sujeito a pequenas alterações.,63 (0.8 % do país)
2009,33,Goiás,69,Dado estável. Sujeito a pequenas alterações.,69 (0.9 % do país)
2009,33,Maranhão,10,Dado estável. Sujeito a pequenas alterações.,10 (0.1 % do país)
2009,33,Mato Grosso,33,Dado estável. Sujeito a pequenas alterações.,33 (0.4 % do país)
2009,33,Mato Grosso do Sul,35,Dado estável. Sujeito a pequenas alterações.,35 (0.5 % do país)
2009,33,Minas Gerais,645,Dado estável. Sujeito a pequenas alterações.,645 (8.4 % do país)
2009,33,Paraná,3363,Dado estável. Sujeito a pequenas alterações.,3363 (43.7 % do país)
2009,33,Paraíba,20,Dado estável. Sujeito a pequenas alterações.,20 (0.3 % do país)
2009,33,Pará,103,Dado estável. Sujeito a pequenas alterações.,103 (1.3 % do país)
2009,33,Pernambuco,88,Dado estável. Sujeito a pequenas alterações.,88 (1.1 % do país)
2009,33,Piauí,8,Dado estável. Sujeito a pequenas alterações.,8 (0.1 % do país)
2009,33,Rio Grande do Norte,37,Dado estável. Sujeito a pequenas alterações.,37 (0.5 % do país)
2009,33,Rio Grande do Sul,349,Dado estável. Sujeito a pequenas alterações.,349 (4.5 % do país)
2009,33,Rio de Janeiro,449,Dado estável. Sujeito a pequenas alterações.,449 (5.8 % do país)
2009,33,Rondônia,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,33,Roraima,10,Dado estável. Sujeito a pequenas alterações.,10 (0.1 % do país)
2009,33,Santa Catarina,608,Dado estável. Sujeito a pequenas alterações.,608 (7.9 % do país)
2009,33,Sergipe,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,33,São Paulo,1570,Dado estável. Sujeito a pequenas alterações.,1570 (20.4 % do país)
2009,33,Tocantins,3,Dado estável. Sujeito a pequenas alterações.,3 (0.0 % do país)
2009,34,Acre,18,Dado estável. Sujeito a pequenas alterações.,18 (0.2 % do país)
2009,34,Alagoas,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,34,Amapá,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,34,Amazonas,22,Dado estável. Sujeito a pequenas alterações.,22 (0.3 % do país)
2009,34,Bahia,36,Dado estável. Sujeito a pequenas alterações.,36 (0.5 % do país)
2009,34,Ceará,11,Dado estável. Sujeito a pequenas alterações.,11 (0.1 % do país)
2009,34,Distrito Federal,81,Dado estável. Sujeito a pequenas alterações.,81 (1.0 % do país)
2009,34,Espírito Santo,45,Dado estável. Sujeito a pequenas alterações.,45 (0.6 % do país)
2009,34,Goiás,84,Dado estável. Sujeito a pequenas alterações.,84 (1.1 % do país)
2009,34,Maranhão,7,Dado estável. Sujeito a pequenas alterações.,7 (0.1 % do país)
2009,34,Mato Grosso,24,Dado estável. Sujeito a pequenas alterações.,24 (0.3 % do país)
2009,34,Mato Grosso do Sul,16,Dado estável. Sujeito a pequenas alterações.,16 (0.2 % do país)
2009,34,Minas Gerais,731,Dado estável. Sujeito a pequenas alterações.,731 (9.5 % do país)
2009,34,Paraná,3758,Dado estável. Sujeito a pequenas alterações.,3758 (48.7 % do país)
2009,34,Paraíba,14,Dado estável. Sujeito a pequenas alterações.,14 (0.2 % do país)
2009,34,Pará,141,Dado estável. Sujeito a pequenas alterações.,141 (1.8 % do país)
2009,34,Pernambuco,56,Dado estável. Sujeito a pequenas alterações.,56 (0.7 % do país)
2009,34,Piauí,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,34,Rio Grande do Norte,63,Dado estável. Sujeito a pequenas alterações.,63 (0.8 % do país)
2009,34,Rio Grande do Sul,241,Dado estável. Sujeito a pequenas alterações.,241 (3.1 % do país)
2009,34,Rio de Janeiro,333,Dado estável. Sujeito a pequenas alterações.,333 (4.3 % do país)
2009,34,Rondônia,8,Dado estável. Sujeito a pequenas alterações.,8 (0.1 % do país)
2009,34,Roraima,11,Dado estável. Sujeito a pequenas alterações.,11 (0.1 % do país)
2009,34,Santa Catarina,363,Dado estável. Sujeito a pequenas alterações.,363 (4.7 % do país)
2009,34,Sergipe,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,34,São Paulo,1640,Dado estável. Sujeito a pequenas alterações.,1640 (21.2 % do país)
2009,34,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,35,Acre,22,Dado estável. Sujeito a pequenas alterações.,22 (0.3 % do país)
2009,35,Alagoas,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,35,Amapá,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,35,Amazonas,27,Dado estável. Sujeito a pequenas alterações.,27 (0.4 % do país)
2009,35,Bahia,37,Dado estável. Sujeito a pequenas alterações.,37 (0.5 % do país)
2009,35,Ceará,7,Dado estável. Sujeito a pequenas alterações.,7 (0.1 % do país)
2009,35,Distrito Federal,83,Dado estável. Sujeito a pequenas alterações.,83 (1.1 % do país)
2009,35,Espírito Santo,27,Dado estável. Sujeito a pequenas alterações.,27 (0.4 % do país)
2009,35,Goiás,124,Dado estável. Sujeito a pequenas alterações.,124 (1.7 % do país)
2009,35,Maranhão,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,35,Mato Grosso,29,Dado estável. Sujeito a pequenas alterações.,29 (0.4 % do país)
2009,35,Mato Grosso do Sul,14,Dado estável. Sujeito a pequenas alterações.,14 (0.2 % do país)
2009,35,Minas Gerais,877,Dado estável. Sujeito a pequenas alterações.,877 (12.1 % do país)
2009,35,Paraná,3244,Dado estável. Sujeito a pequenas alterações.,3244 (44.8 % do país)
2009,35,Paraíba,16,Dado estável. Sujeito a pequenas alterações.,16 (0.2 % do país)
2009,35,Pará,217,Dado estável. Sujeito a pequenas alterações.,217 (3.0 % do país)
2009,35,Pernambuco,49,Dado estável. Sujeito a pequenas alterações.,49 (0.7 % do país)
2009,35,Piauí,12,Dado estável. Sujeito a pequenas alterações.,12 (0.2 % do país)
2009,35,Rio Grande do Norte,34,Dado estável. Sujeito a pequenas alterações.,34 (0.5 % do país)
2009,35,Rio Grande do Sul,151,Dado estável. Sujeito a pequenas alterações.,151 (2.1 % do país)
2009,35,Rio de Janeiro,282,Dado estável. Sujeito a pequenas alterações.,282 (3.9 % do país)
2009,35,Rondônia,17,Dado estável. Sujeito a pequenas alterações.,17 (0.2 % do país)
2009,35,Roraima,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,35,Santa Catarina,286,Dado estável. Sujeito a pequenas alterações.,286 (3.9 % do país)
2009,35,Sergipe,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,35,São Paulo,1668,Dado estável. Sujeito a pequenas alterações.,1668 (23.0 % do país)
2009,35,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,36,Acre,24,Dado estável. Sujeito a pequenas alterações.,24 (0.4 % do país)
2009,36,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,36,Amapá,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,36,Amazonas,25,Dado estável. Sujeito a pequenas alterações.,25 (0.4 % do país)
2009,36,Bahia,40,Dado estável. Sujeito a pequenas alterações.,40 (0.7 % do país)
2009,36,Ceará,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,36,Distrito Federal,66,Dado estável. Sujeito a pequenas alterações.,66 (1.2 % do país)
2009,36,Espírito Santo,23,Dado estável. Sujeito a pequenas alterações.,23 (0.4 % do país)
2009,36,Goiás,184,Dado estável. Sujeito a pequenas alterações.,184 (3.2 % do país)
2009,36,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,36,Mato Grosso,21,Dado estável. Sujeito a pequenas alterações.,21 (0.4 % do país)
2009,36,Mato Grosso do Sul,11,Dado estável. Sujeito a pequenas alterações.,11 (0.2 % do país)
2009,36,Minas Gerais,700,Dado estável. Sujeito a pequenas alterações.,700 (12.2 % do país)
2009,36,Paraná,2721,Dado estável. Sujeito a pequenas alterações.,2721 (47.5 % do país)
2009,36,Paraíba,10,Dado estável. Sujeito a pequenas alterações.,10 (0.2 % do país)
2009,36,Pará,177,Dado estável. Sujeito a pequenas alterações.,177 (3.1 % do país)
2009,36,Pernambuco,29,Dado estável. Sujeito a pequenas alterações.,29 (0.5 % do país)
2009,36,Piauí,19,Dado estável. Sujeito a pequenas alterações.,19 (0.3 % do país)
2009,36,Rio Grande do Norte,29,Dado estável. Sujeito a pequenas alterações.,29 (0.5 % do país)
2009,36,Rio Grande do Sul,120,Dado estável. Sujeito a pequenas alterações.,120 (2.1 % do país)
2009,36,Rio de Janeiro,162,Dado estável. Sujeito a pequenas alterações.,162 (2.8 % do país)
2009,36,Rondônia,9,Dado estável. Sujeito a pequenas alterações.,9 (0.2 % do país)
2009,36,Roraima,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,36,Santa Catarina,176,Dado estável. Sujeito a pequenas alterações.,176 (3.1 % do país)
2009,36,Sergipe,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,36,São Paulo,1170,Dado estável. Sujeito a pequenas alterações.,1170 (20.4 % do país)
2009,36,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,37,Acre,23,Dado estável. Sujeito a pequenas alterações.,23 (0.4 % do país)
2009,37,Alagoas,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,37,Amapá,3,Dado estável. Sujeito a pequenas alterações.,3 (0.1 % do país)
2009,37,Amazonas,11,Dado estável. Sujeito a pequenas alterações.,11 (0.2 % do país)
2009,37,Bahia,26,Dado estável. Sujeito a pequenas alterações.,26 (0.5 % do país)
2009,37,Ceará,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,37,Distrito Federal,75,Dado estável. Sujeito a pequenas alterações.,75 (1.4 % do país)
2009,37,Espírito Santo,15,Dado estável. Sujeito a pequenas alterações.,15 (0.3 % do país)
2009,37,Goiás,169,Dado estável. Sujeito a pequenas alterações.,169 (3.2 % do país)
2009,37,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,37,Mato Grosso,14,Dado estável. Sujeito a pequenas alterações.,14 (0.3 % do país)
2009,37,Mato Grosso do Sul,9,Dado estável. Sujeito a pequenas alterações.,9 (0.2 % do país)
2009,37,Minas Gerais,472,Dado estável. Sujeito a pequenas alterações.,472 (9.1 % do país)
2009,37,Paraná,2827,Dado estável. Sujeito a pequenas alterações.,2827 (54.3 % do país)
2009,37,Paraíba,3,Dado estável. Sujeito a pequenas alterações.,3 (0.1 % do país)
2009,37,Pará,177,Dado estável. Sujeito a pequenas alterações.,177 (3.4 % do país)
2009,37,Pernambuco,27,Dado estável. Sujeito a pequenas alterações.,27 (0.5 % do país)
2009,37,Piauí,28,Dado estável. Sujeito a pequenas alterações.,28 (0.5 % do país)
2009,37,Rio Grande do Norte,34,Dado estável. Sujeito a pequenas alterações.,34 (0.7 % do país)
2009,37,Rio Grande do Sul,108,Dado estável. Sujeito a pequenas alterações.,108 (2.1 % do país)
2009,37,Rio de Janeiro,129,Dado estável. Sujeito a pequenas alterações.,129 (2.5 % do país)
2009,37,Rondônia,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,37,Roraima,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,37,Santa Catarina,149,Dado estável. Sujeito a pequenas alterações.,149 (2.9 % do país)
2009,37,Sergipe,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,37,São Paulo,900,Dado estável. Sujeito a pequenas alterações.,900 (17.3 % do país)
2009,37,Tocantins,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,38,Acre,17,Dado estável. Sujeito a pequenas alterações.,17 (0.4 % do país)
2009,38,Alagoas,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
2009,38,Amapá,5,Dado estável. Sujeito a pequenas alterações.,5 (0.1 % do país)
2009,38,Amazonas,7,Dado estável. Sujeito a pequenas alterações.,7 (0.2 % do país)
2009,38,Bahia,22,Dado estável. Sujeito a pequenas alterações.,22 (0.5 % do país)
2009,38,Ceará,2,Dado estável. Sujeito a pequenas alterações.,2 (0.0 % do país)
2009,38,Distrito Federal,35,Dado estável. Sujeito a pequenas alterações.,35 (0.8 % do país)
2009,38,Espírito Santo,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,38,Goiás,130,Dado estável. Sujeito a pequenas alterações.,130 (3.1 % do país)
2009,38,Maranhão,0,Dado estável. Sujeito a pequenas alterações.,0
2009,38,Mato Grosso,12,Dado estável. Sujeito a pequenas alterações.,12 (0.3 % do país)
2009,38,Mato Grosso do Sul,6,Dado estável. Sujeito a pequenas alterações.,6 (0.1 % do país)
2009,38,Minas Gerais,234,Dado estável. Sujeito a pequenas alterações.,234 (5.5 % do país)
2009,38,Paraná,2543,Dado estável. Sujeito a pequenas alterações.,2543 (60.2 % do país)
2009,38,Paraíba,4,Dado estável. Sujeito a pequenas alterações.,4 (0.1 % do país)
2009,38,Pará,94,Dado estável. Sujeito a pequenas alterações.,94 (2.2 % do país)
2009,38,Pernambuco,18,Dado estável. Sujeito a pequenas alterações.,18 (0.4 % do país)
2009,38,Piauí,39,Dado estável. Sujeito a pequenas alterações.,39 (0.9 % do país)
2009,38,Rio Grande do Norte,18,Dado estável. Sujeito a pequenas alterações.,18 (0.4 % do país)
2009,38,Rio Grande do Sul,84,Dado estável. Sujeito a pequenas alterações.,84 (2.0 % do país)
2009,38,Rio de Janeiro,102,Dado estável. Sujeito a pequenas alterações.,102 (2.4 % do país)
2009,38,Rondônia,1,Dado estável. Sujeito a pequenas alterações.,1 (0.0 % do país)
