index,Mulheres,Homens,Sexo.ignorado,Total,url,ano,epiweek
5-9 anos,17,19,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
10-19 anos,30,26,0,56,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
20-29 anos,40,24,0,64,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
30-39 anos,40,41,0,81,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
40-49 anos,44,49,0,93,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
50-59 anos,55,47,0,102,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
60+ anos,103,93,0,196,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/23/Brasil/age-distribution,2016,23
< 2 anos,148,195,0,343,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
2-4 anos,34,33,0,67,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
5-9 anos,15,20,0,35,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
10-19 anos,20,16,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
20-29 anos,27,15,0,42,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
30-39 anos,28,11,0,39,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
40-49 anos,16,17,0,33,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
50-59 anos,25,29,0,54,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
60+ anos,76,45,0,121,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/23/Brasil/age-distribution,2017,23
< 2 anos,196,288,0,484,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
2-4 anos,44,63,0,107,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
5-9 anos,42,44,1,87,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
10-19 anos,21,28,0,49,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
20-29 anos,42,25,0,67,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
30-39 anos,43,34,0,77,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
40-49 anos,35,40,0,75,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
50-59 anos,49,55,0,104,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
60+ anos,109,118,0,227,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/23/Brasil/age-distribution,2018,23
< 2 anos,249,295,0,544,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
2-4 anos,59,55,0,114,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
5-9 anos,41,58,0,99,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
10-19 anos,43,18,0,61,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
20-29 anos,50,42,0,92,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
30-39 anos,41,67,0,108,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
40-49 anos,55,60,0,115,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
50-59 anos,56,72,0,128,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
60+ anos,144,126,0,270,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/23/Brasil/age-distribution,2019,23
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/23/Brasil/age-distribution,2020,23
< 2 anos,1,2,0,3,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
2-4 anos,4,1,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
5-9 anos,2,2,0,4,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
10-19 anos,8,6,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
20-29 anos,29,24,0,53,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
30-39 anos,15,16,0,31,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
40-49 anos,13,13,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
50-59 anos,10,3,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
60+ anos,2,5,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/24/Brasil/age-distribution,2009,24
< 2 anos,20,35,1,56,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
2-4 anos,6,11,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
5-9 anos,4,4,0,8,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
10-19 anos,16,7,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
20-29 anos,18,10,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
30-39 anos,17,15,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
40-49 anos,10,11,0,21,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
50-59 anos,6,8,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
60+ anos,10,16,0,26,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/24/Brasil/age-distribution,2010,24
< 2 anos,29,31,0,60,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
2-4 anos,6,11,1,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
5-9 anos,2,5,0,7,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
10-19 anos,11,6,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
20-29 anos,7,6,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
30-39 anos,10,10,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
40-49 anos,9,15,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
50-59 anos,8,10,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
60+ anos,6,8,0,14,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/24/Brasil/age-distribution,2011,24
< 2 anos,82,93,1,176,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
2-4 anos,16,24,0,40,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
5-9 anos,10,19,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
10-19 anos,36,24,0,60,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
20-29 anos,51,36,0,87,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
30-39 anos,42,35,0,77,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
40-49 anos,58,37,0,95,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
50-59 anos,34,42,1,77,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
60+ anos,50,42,0,92,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/24/Brasil/age-distribution,2012,24
< 2 anos,186,235,0,421,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
2-4 anos,51,48,0,99,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
5-9 anos,34,35,0,69,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
10-19 anos,50,36,0,86,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
20-29 anos,61,49,0,110,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
30-39 anos,62,69,0,131,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
40-49 anos,75,61,0,136,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
50-59 anos,86,60,0,146,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
60+ anos,93,91,0,184,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/24/Brasil/age-distribution,2013,24
< 2 anos,122,123,0,245,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
2-4 anos,18,28,0,46,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
5-9 anos,13,12,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
10-19 anos,11,4,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
20-29 anos,20,9,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
30-39 anos,26,13,0,39,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
40-49 anos,18,15,0,33,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
50-59 anos,16,13,0,29,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
60+ anos,25,32,0,57,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/24/Brasil/age-distribution,2014,24
< 2 anos,70,87,0,157,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
2-4 anos,12,11,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
5-9 anos,13,6,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
10-19 anos,9,10,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
20-29 anos,10,6,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
30-39 anos,12,8,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
40-49 anos,13,14,0,27,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
50-59 anos,13,12,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
60+ anos,28,21,0,49,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/24/Brasil/age-distribution,2015,24
< 2 anos,218,287,0,505,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
2-4 anos,53,42,0,95,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
5-9 anos,17,27,0,44,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
10-19 anos,35,22,0,57,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
20-29 anos,49,25,0,74,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
30-39 anos,39,46,0,85,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
40-49 anos,41,39,0,80,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
50-59 anos,49,64,0,113,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
60+ anos,112,94,0,206,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/24/Brasil/age-distribution,2016,24
< 2 anos,105,185,1,291,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
2-4 anos,28,22,0,50,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
5-9 anos,12,15,0,27,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
10-19 anos,16,16,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
20-29 anos,22,8,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
30-39 anos,22,12,0,34,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
40-49 anos,19,13,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
50-59 anos,23,18,0,41,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
60+ anos,68,46,0,114,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/24/Brasil/age-distribution,2017,24
< 2 anos,214,244,0,458,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
2-4 anos,72,60,0,132,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
5-9 anos,26,37,0,63,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
10-19 anos,23,21,0,44,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
20-29 anos,38,28,0,66,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
30-39 anos,42,34,0,76,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
40-49 anos,45,59,0,104,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
50-59 anos,45,67,0,112,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
60+ anos,128,104,0,232,http://info.gripe.fiocruz.br/data/detailed/1/2/2018/24/Brasil/age-distribution,2018,24
< 2 anos,226,299,0,525,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
2-4 anos,66,62,0,128,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
5-9 anos,46,51,0,97,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
10-19 anos,28,29,0,57,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
20-29 anos,42,49,0,91,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
30-39 anos,54,48,0,102,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
40-49 anos,62,55,0,117,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
50-59 anos,74,60,0,134,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
60+ anos,143,140,0,283,http://info.gripe.fiocruz.br/data/detailed/1/2/2019/24/Brasil/age-distribution,2019,24
< 2 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
2-4 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
5-9 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
10-19 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
20-29 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
30-39 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
40-49 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
50-59 anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
60+ anos,NA,NA,NA,NA,http://info.gripe.fiocruz.br/data/detailed/1/2/2020/24/Brasil/age-distribution,2020,24
< 2 anos,3,8,0,11,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
2-4 anos,5,8,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
5-9 anos,9,6,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
10-19 anos,29,24,0,53,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
20-29 anos,80,57,0,137,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
30-39 anos,69,39,0,108,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
40-49 anos,47,30,0,77,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
50-59 anos,26,9,1,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
60+ anos,7,6,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2009/25/Brasil/age-distribution,2009,25
< 2 anos,20,27,1,48,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
2-4 anos,4,9,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
5-9 anos,2,7,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
10-19 anos,9,6,0,15,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
20-29 anos,11,13,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
30-39 anos,11,14,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
40-49 anos,20,12,0,32,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
50-59 anos,16,12,0,28,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
60+ anos,7,13,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2010/25/Brasil/age-distribution,2010,25
< 2 anos,29,31,0,60,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
2-4 anos,6,13,0,19,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
5-9 anos,2,3,0,5,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
10-19 anos,5,4,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
20-29 anos,7,2,0,9,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
30-39 anos,13,9,0,22,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
40-49 anos,13,7,0,20,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
50-59 anos,8,10,0,18,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
60+ anos,14,10,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2011/25/Brasil/age-distribution,2011,25
< 2 anos,80,117,0,197,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
2-4 anos,22,27,0,49,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
5-9 anos,8,15,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
10-19 anos,35,37,0,72,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
20-29 anos,65,45,0,110,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
30-39 anos,48,48,0,96,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
40-49 anos,63,45,1,109,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
50-59 anos,55,46,0,101,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
60+ anos,63,56,0,119,http://info.gripe.fiocruz.br/data/detailed/1/2/2012/25/Brasil/age-distribution,2012,25
< 2 anos,152,203,1,356,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
2-4 anos,43,54,0,97,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
5-9 anos,36,42,0,78,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
10-19 anos,39,39,0,78,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
20-29 anos,63,50,0,113,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
30-39 anos,65,44,0,109,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
40-49 anos,66,57,0,123,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
50-59 anos,68,62,0,130,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
60+ anos,84,82,0,166,http://info.gripe.fiocruz.br/data/detailed/1/2/2013/25/Brasil/age-distribution,2013,25
< 2 anos,82,126,0,208,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
2-4 anos,23,20,0,43,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
5-9 anos,3,10,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
10-19 anos,8,5,0,13,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
20-29 anos,19,18,0,37,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
30-39 anos,21,15,0,36,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
40-49 anos,14,11,0,25,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
50-59 anos,20,23,0,43,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
60+ anos,29,24,0,53,http://info.gripe.fiocruz.br/data/detailed/1/2/2014/25/Brasil/age-distribution,2014,25
< 2 anos,54,59,0,113,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
2-4 anos,17,13,0,30,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
5-9 anos,6,6,0,12,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
10-19 anos,10,7,0,17,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
20-29 anos,8,8,0,16,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
30-39 anos,14,7,0,21,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
40-49 anos,9,15,0,24,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
50-59 anos,8,15,0,23,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
60+ anos,26,25,0,51,http://info.gripe.fiocruz.br/data/detailed/1/2/2015/25/Brasil/age-distribution,2015,25
< 2 anos,190,246,0,436,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
2-4 anos,36,39,0,75,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
5-9 anos,19,33,0,52,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
10-19 anos,30,15,0,45,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
20-29 anos,38,25,0,63,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
30-39 anos,50,33,0,83,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
40-49 anos,45,54,0,99,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
50-59 anos,62,42,0,104,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
60+ anos,111,88,0,199,http://info.gripe.fiocruz.br/data/detailed/1/2/2016/25/Brasil/age-distribution,2016,25
< 2 anos,144,161,0,305,http://info.gripe.fiocruz.br/data/detailed/1/2/2017/25/Brasil/age-distribution,2017,25
